,Date,Month-Year,Warehouse Code,Customer Code,Order Number,Order Line Number,Item Code,Units,Euros
846653,15/4/2021,Apr-21,3403434,5003474-74,21024966,12,8022932-32,60,117.11
846654,15/4/2021,Apr-21,3403434,5003474-74,21024966,13,8022921-21,60,59.58
846655,15/4/2021,Apr-21,3403434,5003474-74,21024966,14,875586-86,50,54.03
846656,15/4/2021,Apr-21,3403434,5003474-74,21024966,15,9262822-22,24,45.56
846657,15/4/2021,Apr-21,3403434,5003474-74,21024966,16,9202911-11,10,39.23
846658,15/4/2021,Apr-21,3403434,5003474-74,21024966,17,895956-56,40,41.66
856915,16/4/2021,Apr-21,3403434,5397843-43,21025285,2,893133-33,200,319.38
856916,16/4/2021,Apr-21,3403434,5397843-43,21025285,3,875708-08,375,524.33
856917,16/4/2021,Apr-21,3403434,5397843-43,21025285,7,824755-55,400,384.32
856918,16/4/2021,Apr-21,3403434,5397843-43,21025285,8,942082-82,400,728.88
856919,16/4/2021,Apr-21,3403434,5397843-43,21025285,10,8308591-91,500,434.05
856920,16/4/2021,Apr-21,3403434,5397843-43,21025285,11,888751-51,288,312.97
856921,16/4/2021,Apr-21,3403434,5397843-43,21025285,12,8755921-21,250,139.15
856922,16/4/2021,Apr-21,3403434,5397843-43,21025285,13,8902753-53,500,357.8
856923,16/4/2021,Apr-21,3403434,5397843-43,21025285,14,897001-01,375,651
856924,16/4/2021,Apr-21,3403434,5397843-43,21025285,16,8308621-21,1000,868.1
856925,16/4/2021,Apr-21,3403434,5397843-43,21025285,17,875586-86,750,1103.25
856926,16/4/2021,Apr-21,3403434,5397843-43,21025285,18,802077-77,800,1060.16
856927,16/4/2021,Apr-21,3403434,5397843-43,21025285,19,8308601-01,600,520.86
856928,16/4/2021,Apr-21,3403434,5397843-43,21025285,20,8128704-04,1000,1331.9
856929,16/4/2021,Apr-21,3403434,5397843-43,21025285,21,83256610-10,288,284.34
859132,16/4/2021,Apr-21,3403434,5340672-72,21001115,1,837396-96,5600,2296
859133,16/4/2021,Apr-21,3403434,5340672-72,21001115,2,8805374-74,2160,1598.4
859134,16/4/2021,Apr-21,3403434,5340672-72,21001115,3,896996-96,3500,3780
859135,16/4/2021,Apr-21,3403434,5340672-72,21001115,4,9240111-11,3456,1710.72
859909,16/4/2021,Apr-21,3403434,5335348-48,21002029,1,991319-19,790,8777.77769
870546,19/4/2021,Apr-21,3403434,5029913-13,21025759,1,892273-73,700,982.66
870547,19/4/2021,Apr-21,3403434,5029913-13,21025759,2,895956-56,560,757.79
870548,19/4/2021,Apr-21,3403434,5029913-13,21025759,3,919289-89,560,821.52
870549,19/4/2021,Apr-21,3403434,5029913-13,21025759,4,9246351-51,500,727.15
870550,19/4/2021,Apr-21,3403434,5029913-13,21025759,5,943457-57,400,1790.8
870551,19/4/2021,Apr-21,3403434,5029913-13,21025759,6,964787-87,560,506.41
870552,19/4/2021,Apr-21,3403434,5029913-13,21025759,7,964899-99,60,207.91
870553,19/4/2021,Apr-21,3403434,5029913-13,21025759,7,964899-99,220,762.34
870554,19/4/2021,Apr-21,3403434,5029913-13,21025759,8,8871561-61,1400,1628.9
870555,19/4/2021,Apr-21,3403434,5029913-13,21025759,9,875577-77,700,433.79
870556,19/4/2021,Apr-21,3403434,5029913-13,21025759,10,8289641-41,384,1466.65
883065,20/4/2021,Apr-21,3403434,5029913-13,21025948,1,918777-77,384,624.77
883066,20/4/2021,Apr-21,3403434,5029913-13,21025948,1,918777-77,816,1327.63
883067,20/4/2021,Apr-21,3403434,5029913-13,21025948,2,952530-30,2400,4403.52
895914,21/4/2021,Apr-21,3403434,5003476-76,21026063,1,921216-16,25,40.11
895915,21/4/2021,Apr-21,3403434,5003476-76,21026063,2,875579-79,50,23.85
895916,21/4/2021,Apr-21,3403434,5003476-76,21026063,3,841360-60,72,80.96
895917,21/4/2021,Apr-21,3403434,5003476-76,21026063,4,8128704-04,100,97.84
895918,21/4/2021,Apr-21,3403434,5003476-76,21026063,5,8128741-41,120,223.13
895919,21/4/2021,Apr-21,3403434,5003476-76,21026063,6,875582-82,25,18.86
895920,21/4/2021,Apr-21,3403434,5003476-76,21026063,7,841800-00,50,156.49
895921,21/4/2021,Apr-21,3403434,5003476-76,21026063,8,861127-27,25,13.51
895922,21/4/2021,Apr-21,3403434,5003476-76,21026063,9,8902764-64,25,7.91
895923,21/4/2021,Apr-21,3403434,5003476-76,21026063,10,8575614-14,24,36.45
895924,21/4/2021,Apr-21,3403434,5003476-76,21026063,11,920293-93,50,79.83
895925,21/4/2021,Apr-21,3403434,5003476-76,21026063,12,937508-08,52,122
895926,21/4/2021,Apr-21,3403434,5003476-76,21026063,13,83256610-10,24,17.41
895927,21/4/2021,Apr-21,3403434,5003476-76,21026063,14,9375182-82,40,59
895928,21/4/2021,Apr-21,3403434,5003476-76,21026063,15,8902753-53,25,13.14
895929,21/4/2021,Apr-21,3403434,5003476-76,21026063,16,8290302-02,18,32.86
895930,21/4/2021,Apr-21,3403434,5003476-76,21026063,17,82902912-12,24,30.61
895931,21/4/2021,Apr-21,3403434,5003476-76,21026063,18,8289662-62,24,67.17
895932,21/4/2021,Apr-21,3403434,5003476-76,21026063,19,937515-15,20,50.43
895933,21/4/2021,Apr-21,3403434,5003476-76,21026063,20,8902772-72,25,23.12
895934,21/4/2021,Apr-21,3403434,5003476-76,21026063,21,802065-65,20,12.46
895935,21/4/2021,Apr-21,3403434,5003476-76,21026063,22,8031246-46,20,13.63
895936,21/4/2021,Apr-21,3403434,5003476-76,21026063,23,902126-26,120,155.38
895937,21/4/2021,Apr-21,3403434,5003476-76,21026063,24,872726-26,40,25.5
895938,21/4/2021,Apr-21,3403434,5003476-76,21026063,25,8871292-92,80,103.58
895939,21/4/2021,Apr-21,3403434,5003476-76,21026063,26,887776-76,40,38.94
895940,21/4/2021,Apr-21,3403434,5003476-76,21026063,28,830864-64,40,58.22
895941,21/4/2021,Apr-21,3403434,5003476-76,21026063,29,802078-78,100,92.48
895942,21/4/2021,Apr-21,3403434,5003476-76,21026063,30,8308591-91,80,51.01
895943,21/4/2021,Apr-21,3403434,5003476-76,21026063,31,830865-65,40,58.22
895944,21/4/2021,Apr-21,3403434,5003476-76,21026063,32,802064-64,20,12.46
895945,21/4/2021,Apr-21,3403434,5003476-76,21026063,33,8755761-61,50,25.31
895946,21/4/2021,Apr-21,3403434,5003476-76,21026063,34,8803271-71,25,12.66
895947,21/4/2021,Apr-21,3403434,5003476-76,21026063,35,861129-29,25,13.51
895948,21/4/2021,Apr-21,3403434,5003476-76,21026063,36,927868-68,25,9.49
895949,21/4/2021,Apr-21,3403434,5003476-76,21026063,37,927870-70,25,15.94
895950,21/4/2021,Apr-21,3403434,5003476-76,21026063,38,8803232-32,50,39.43
895951,21/4/2021,Apr-21,3403434,5003476-76,21026063,39,949898-98,40,38.94
895952,21/4/2021,Apr-21,3403434,5003476-76,21026063,40,949869-69,20,28.82
895953,21/4/2021,Apr-21,3403434,5003476-76,21026063,41,8308601-01,80,51.01
895954,21/4/2021,Apr-21,3403434,5003476-76,21026063,42,802077-77,80,73.98
895955,21/4/2021,Apr-21,3403434,5003476-76,21026063,43,875711-11,25,27.99
895956,21/4/2021,Apr-21,3403434,5003476-76,21026063,44,9262751-51,40,35.44
895957,21/4/2021,Apr-21,3403434,5003476-76,21026063,45,9262781-81,24,28.86
907537,22/4/2021,Apr-21,3403434,5002915-15,21026829,1,830622-22,210,291.5
907538,22/4/2021,Apr-21,3403434,5002915-15,21026829,2,952530-30,600,1005.24
907539,22/4/2021,Apr-21,3403434,5002915-15,21026829,4,918780-80,4,396.19
908010,22/4/2021,Apr-21,3403434,5029913-13,21027173,1,921216-16,50,104.21
908011,22/4/2021,Apr-21,3403434,5029913-13,21027173,2,946718-18,40,242.82
908012,22/4/2021,Apr-21,3403434,5029913-13,21027173,3,982898-98,30,106.23
920191,23/4/2021,Apr-21,3403434,5003451-51,21027201,1,802051-51,20,15.87
920192,23/4/2021,Apr-21,3403434,5003451-51,21027201,2,802052-52,20,15.87
920193,23/4/2021,Apr-21,3403434,5003451-51,21027201,3,802054-54,20,15.87
920194,23/4/2021,Apr-21,3403434,5003451-51,21027201,4,949875-75,20,15.87
920195,23/4/2021,Apr-21,3403434,5003451-51,21027201,5,949871-71,20,15.87
920196,23/4/2021,Apr-21,3403434,5003451-51,21027201,6,949869-69,20,28.82
920197,23/4/2021,Apr-21,3403434,5003451-51,21027201,7,802797-97,20,18.4
920198,23/4/2021,Apr-21,3403434,5003451-51,21027201,9,802064-64,20,12.46
920199,23/4/2021,Apr-21,3403434,5003451-51,21027201,10,802077-77,60,55.49
920200,23/4/2021,Apr-21,3403434,5003451-51,21027201,11,935588-88,20,45.37
920201,23/4/2021,Apr-21,3403434,5003451-51,21027201,12,902126-26,20,25.9
920202,23/4/2021,Apr-21,3403434,5003451-51,21027201,13,950639-39,20,51.79
920203,23/4/2021,Apr-21,3403434,5003451-51,21027201,14,887776-76,20,19.47
920204,23/4/2021,Apr-21,3403434,5003451-51,21027201,15,933949-49,20,25.9
920205,23/4/2021,Apr-21,3403434,5003451-51,21027201,16,895956-56,20,20.83
920206,23/4/2021,Apr-21,3403434,5003451-51,21027201,17,8031256-56,20,13.63
920207,23/4/2021,Apr-21,3403434,5003451-51,21027201,18,8031246-46,20,13.63
920208,23/4/2021,Apr-21,3403434,5003451-51,21027201,19,964824-24,20,26.77
920209,23/4/2021,Apr-21,3403434,5003451-51,21027201,20,942082-82,20,26.77
920210,23/4/2021,Apr-21,3403434,5003451-51,21027201,21,8794095-95,20,37.19
920211,23/4/2021,Apr-21,3403434,5003451-51,21027201,23,8479004-04,20,32.81
920212,23/4/2021,Apr-21,3403434,5003451-51,21027201,24,875586-86,25,27.02
920213,23/4/2021,Apr-21,3403434,5003451-51,21027201,25,921215-15,25,40.11
920214,23/4/2021,Apr-21,3403434,5003451-51,21027201,26,892273-73,25,27.02
920215,23/4/2021,Apr-21,3403434,5003451-51,21027201,27,875584-84,25,17.89
920216,23/4/2021,Apr-21,3403434,5003451-51,21027201,28,8902742-42,25,17.4
920217,23/4/2021,Apr-21,3403434,5003451-51,21027201,29,942053-53,25,15.58
920218,23/4/2021,Apr-21,3403434,5003451-51,21027201,30,8902781-81,25,14.12
920219,23/4/2021,Apr-21,3403434,5003451-51,21027201,31,942077-77,25,37.6
920220,23/4/2021,Apr-21,3403434,5003451-51,21027201,32,8755921-21,25,10.22
920221,23/4/2021,Apr-21,3403434,5003451-51,21027201,33,893133-33,20,23.46
920222,23/4/2021,Apr-21,3403434,5003451-51,21027201,34,905470-70,25,27.99
920223,23/4/2021,Apr-21,3403434,5003451-51,21027201,35,875711-11,25,27.99
920224,23/4/2021,Apr-21,3403434,5003451-51,21027201,36,841360-60,24,26.99
920225,23/4/2021,Apr-21,3403434,5003451-51,21027201,37,841362-62,24,28.74
920226,23/4/2021,Apr-21,3403434,5003451-51,21027201,38,8128704-04,40,39.14
920227,23/4/2021,Apr-21,3403434,5003451-51,21027201,39,8128741-41,40,74.38
920228,23/4/2021,Apr-21,3403434,5003451-51,21027201,40,8129221-21,90,245.32
920229,23/4/2021,Apr-21,3403434,5003451-51,21027201,43,8022921-21,40,39.72
920230,23/4/2021,Apr-21,3403434,5003451-51,21027201,45,8481511-11,20,16.16
920231,23/4/2021,Apr-21,3403434,5003451-51,21027201,48,918470-70,20,12.95
920232,23/4/2021,Apr-21,3403434,5003451-51,21027201,49,888695-95,50,62.31
920233,23/4/2021,Apr-21,3403434,5003451-51,21027201,50,888681-81,48,89.49
920234,23/4/2021,Apr-21,3403434,5003451-51,21027201,51,968559-59,20,50.43
931325,26/4/2021,Apr-21,3403434,5029913-13,21027656,1,9672961-61,800,1618.8
931326,26/4/2021,Apr-21,3403434,5029913-13,21027656,2,841360-60,648,946.53
931327,26/4/2021,Apr-21,3403434,5029913-13,21027656,3,920293-93,375,777.79
931328,26/4/2021,Apr-21,3403434,5029913-13,21027656,4,937508-08,520,1584.91
942487,27/4/2021,Apr-21,3403434,5029913-13,21028018,1,918777-77,240,390.48
942488,27/4/2021,Apr-21,3403434,5029913-13,21028018,2,830622-22,900,1368.09
942489,27/4/2021,Apr-21,3403434,5029913-13,21028018,3,866370-70,1600,2099.68
943987,27/4/2021,Apr-21,3403434,5340672-72,21001492,1,952547-47,3600,2772
943988,27/4/2021,Apr-21,3403434,5340672-72,21001492,2,8949591-91,6000,2940
943989,27/4/2021,Apr-21,3403434,5340672-72,21001494,1,837396-96,5600,2296
943990,27/4/2021,Apr-21,3403434,5340672-72,21001494,2,9240111-11,3456,1710.72
953152,28/4/2021,Apr-21,3403434,5029913-13,21028448,1,802052-52,1200,1236.84
953153,28/4/2021,Apr-21,3403434,5029913-13,21028448,2,802051-51,1200,1236.84
953154,28/4/2021,Apr-21,3403434,5029913-13,21028448,3,802063-63,560,453.26
953155,28/4/2021,Apr-21,3403434,5029913-13,21028448,4,880410-10,700,982.66
953156,28/4/2021,Apr-21,3403434,5029913-13,21028448,5,875586-86,700,982.66
953157,28/4/2021,Apr-21,3403434,5029913-13,21028448,6,1199005728-28,576,1242.03
953158,28/4/2021,Apr-21,3403434,5029913-13,21028448,7,875593-93,475,1087.28
953159,28/4/2021,Apr-21,3403434,5029913-13,21028448,8,8803271-71,700,460.32
953160,28/4/2021,Apr-21,3403434,5029913-13,21028448,9,875710-10,700,579.88
953161,28/4/2021,Apr-21,3403434,5029913-13,21028448,10,892273-73,700,982.66
953162,28/4/2021,Apr-21,3403434,5029913-13,21028448,11,897785-85,560,708.23
953163,28/4/2021,Apr-21,3403434,5029913-13,21028448,12,905470-70,500,727.15
953164,28/4/2021,Apr-21,3403434,5029913-13,21028448,13,9078342-42,240,505.37
953165,28/4/2021,Apr-21,3403434,5029913-13,21028448,14,964765-65,560,697.59
953166,28/4/2021,Apr-21,3403434,5029913-13,21028448,15,964859-59,380,610.32
953167,28/4/2021,Apr-21,3403434,5029913-13,21028448,16,9672961-61,400,809.4
953168,28/4/2021,Apr-21,3403434,5029913-13,21028448,17,992668-68,700,1478.4
953169,28/4/2021,Apr-21,3403434,5029913-13,21028448,18,999916-16,280,470.96
953170,28/4/2021,Apr-21,3403434,5029913-13,21028448,19,8022932-32,840,2129.99
953171,28/4/2021,Apr-21,3403434,5029913-13,21028448,20,8571482-82,260,664.22
953172,28/4/2021,Apr-21,3403434,5029913-13,21028448,20,8571482-82,260,664.22
953531,28/4/2021,Apr-21,3403434,5397843-43,21025285,1,8871561-61,400,487.68
953532,28/4/2021,Apr-21,3403434,5397843-43,21025285,5,8571482-82,400,1070.8
953533,28/4/2021,Apr-21,3403434,5397843-43,21025285,22,888695-95,250,456
953534,28/4/2021,Apr-21,3403434,5397843-43,21025285,23,8902764-64,375,173.66
962953,29/4/2021,Apr-21,3403434,5003269-69,21028868,1,8308591-91,10,6.38
962954,29/4/2021,Apr-21,3403434,5003269-69,21028868,2,8308601-01,10,6.38
962955,29/4/2021,Apr-21,3403434,5003269-69,21028868,3,830863-63,30,43.66
962956,29/4/2021,Apr-21,3403434,5003269-69,21028868,4,918526-26,20,12.75
962957,29/4/2021,Apr-21,3403434,5003269-69,21028868,7,802063-63,20,12.46
962958,29/4/2021,Apr-21,3403434,5003269-69,21028868,8,802070-70,20,24.73
962959,29/4/2021,Apr-21,3403434,5003269-69,21028868,9,802078-78,20,18.5
962960,29/4/2021,Apr-21,3403434,5003269-69,21028868,10,902126-26,20,25.9
962961,29/4/2021,Apr-21,3403434,5003269-69,21028868,11,950639-39,20,51.79
962962,29/4/2021,Apr-21,3403434,5003269-69,21028868,12,875588-88,25,18.25
962963,29/4/2021,Apr-21,3403434,5003269-69,21028868,13,921215-15,25,40.11
962964,29/4/2021,Apr-21,3403434,5003269-69,21028868,14,921216-16,25,40.11
962965,29/4/2021,Apr-21,3403434,5003269-69,21028868,15,8902742-42,25,17.4
962966,29/4/2021,Apr-21,3403434,5003269-69,21028868,16,8902772-72,25,23.12
962967,29/4/2021,Apr-21,3403434,5003269-69,21028868,17,861126-26,25,13.51
962968,29/4/2021,Apr-21,3403434,5003269-69,21028868,18,861133-33,25,13.51
962969,29/4/2021,Apr-21,3403434,5003269-69,21028868,19,964848-48,25,12.78
962970,29/4/2021,Apr-21,3403434,5003269-69,21028868,20,964912-12,25,10.47
962971,29/4/2021,Apr-21,3403434,5003269-69,21028868,21,875709-09,25,15.94
962972,29/4/2021,Apr-21,3403434,5003269-69,21028868,22,875710-10,25,15.94
962973,29/4/2021,Apr-21,3403434,5003269-69,21028868,24,875711-11,25,27.99
962974,29/4/2021,Apr-21,3403434,5003269-69,21028868,25,875708-08,25,25.68
962975,29/4/2021,Apr-21,3403434,5003269-69,21028868,26,875579-79,25,11.93
962976,29/4/2021,Apr-21,3403434,5003269-69,21028868,27,875577-77,25,11.93
962977,29/4/2021,Apr-21,3403434,5003269-69,21028868,28,8128704-04,30,29.35
962978,29/4/2021,Apr-21,3403434,5003269-69,21028868,29,8695976-76,30,60.16
962979,29/4/2021,Apr-21,3403434,5003269-69,21028868,30,918470-70,10,6.47
962980,29/4/2021,Apr-21,3403434,5003269-69,21028868,31,920293-93,25,39.91
962981,29/4/2021,Apr-21,3403434,5003269-69,21028868,32,841800-00,25,78.25
962982,29/4/2021,Apr-21,3403434,5003269-69,21028868,33,82902912-12,12,15.3
962983,29/4/2021,Apr-21,3403434,5003269-69,21028868,34,83256610-10,12,8.7
965567,29/4/2021,Apr-21,3403434,5003474-74,21028855,1,8575614-14,60,91.12
965568,29/4/2021,Apr-21,3403434,5003474-74,21028855,2,920293-93,75,119.74
965569,29/4/2021,Apr-21,3403434,5003474-74,21028855,3,9672961-61,80,124.61
965570,29/4/2021,Apr-21,3403434,5003474-74,21028855,4,802077-77,160,147.97
965571,29/4/2021,Apr-21,3403434,5003474-74,21028855,5,8803271-71,50,25.31
965572,29/4/2021,Apr-21,3403434,5003474-74,21028855,6,8755911-11,25,38.21
965573,29/4/2021,Apr-21,3403434,5003474-74,21028855,7,8902742-42,75,52.21
965574,29/4/2021,Apr-21,3403434,5003474-74,21028855,8,861133-33,50,27.02
965575,29/4/2021,Apr-21,3403434,5003474-74,21028855,9,861127-27,25,13.51
965576,29/4/2021,Apr-21,3403434,5003474-74,21028855,10,927858-58,25,10.83
965577,29/4/2021,Apr-21,3403434,5003474-74,21028855,11,9262741-41,40,17.13
965578,29/4/2021,Apr-21,3403434,5003474-74,21028855,12,9357081-81,24,18.69
965579,29/4/2021,Apr-21,3403434,5003474-74,21028855,13,8128741-41,30,55.78
965580,29/4/2021,Apr-21,3403434,5003474-74,21028855,14,8705001-01,20,22.59
965581,29/4/2021,Apr-21,3403434,5003474-74,21028855,15,802078-78,40,36.99
965582,29/4/2021,Apr-21,3403434,5003474-74,21028855,16,9649051-51,60,77.98
965583,29/4/2021,Apr-21,3403434,5003474-74,21028855,17,902126-26,100,129.48
965584,29/4/2021,Apr-21,3403434,5003474-74,21028855,18,802063-63,40,24.92
965585,29/4/2021,Apr-21,3403434,5003474-74,21028855,19,802064-64,40,24.92
965586,29/4/2021,Apr-21,3403434,5003474-74,21028855,20,875593-93,25,41.85
965587,29/4/2021,Apr-21,3403434,5003474-74,21028855,21,875711-11,25,27.99
965588,29/4/2021,Apr-21,3403434,5003474-74,21028855,22,82902912-12,84,107.13
965589,29/4/2021,Apr-21,3403434,5003474-74,21028855,23,888695-95,75,93.46
965590,29/4/2021,Apr-21,3403434,5003474-74,21028855,24,8902753-53,50,26.29
965591,29/4/2021,Apr-21,3403434,5003474-74,21028855,25,9262781-81,24,28.86
965592,29/4/2021,Apr-21,3403434,5003474-74,21028855,26,9357121-21,24,35.75
965593,29/4/2021,Apr-21,3403434,5003474-74,21028855,27,83256610-10,36,26.11
965594,29/4/2021,Apr-21,3403434,5003474-74,21028855,28,841800-00,50,156.49
965595,29/4/2021,Apr-21,3403434,5003474-74,21028855,29,888681-81,48,89.49
985173,3/5/2021,Apr-21,3403434,5003451-51,21029926,1,866370-70,60,71.9
985174,3/5/2021,Apr-21,3403434,5003451-51,21029926,3,830622-22,105,145.75
985175,3/5/2021,Apr-21,3403434,5003451-51,21029926,4,932210-10,9,148.57
993710,4/5/2021,Apr-21,3403434,9001746-46,21030148,1,9440761-61,10,72.85
993711,4/5/2021,Apr-21,3403434,9001746-46,21030148,2,922648-48,8,112.95
993712,4/5/2021,Apr-21,3403434,9001746-46,21030148,3,944107-07,2,47.87
993713,4/5/2021,Apr-21,3403434,9001746-46,21030148,4,890614-14,2,76.8
993714,4/5/2021,Apr-21,3403434,9001746-46,21030148,5,893210-10,2,68.85
993715,4/5/2021,Apr-21,3403434,9001746-46,21030148,6,8299892-92,2,35.37
993716,4/5/2021,Apr-21,3403434,9001746-46,21030148,7,897690-90,2,22.35
993717,4/5/2021,Apr-21,3403434,9001746-46,21030148,8,982890-90,1,331.5
993718,4/5/2021,Apr-21,3403434,9001746-46,21030148,9,946826-26,1,166.78
993719,4/5/2021,Apr-21,3403434,9001746-46,21030148,10,501167-67,1,0
993720,4/5/2021,Apr-21,3403434,9001746-46,21030148,11,8373619-19,20,165.75
993721,4/5/2021,Apr-21,3403434,9001746-46,21030148,12,8373609-09,10,82.88
993722,4/5/2021,Apr-21,3403434,9001746-46,21030148,13,8373629-29,10,82.88
993723,4/5/2021,Apr-21,3403434,9001746-46,21030148,14,872730-30,10,82.88
993724,4/5/2021,Apr-21,3403434,9001746-46,21030148,15,872731-31,10,82.88
993725,4/5/2021,Apr-21,3403434,9001746-46,21030148,16,872720-20,5,41.44
993726,4/5/2021,Apr-21,3403434,9001746-46,21030148,17,872729-29,5,41.44
993727,4/5/2021,Apr-21,3403434,9001746-46,21030148,18,889973-73,1,15.23
993728,4/5/2021,Apr-21,3403434,9001746-46,21030148,19,982866-66,5,76.83
993729,4/5/2021,Apr-21,3403434,9001746-46,21030148,20,982867-67,2,30.73
993730,4/5/2021,Apr-21,3403434,9001746-46,21030148,21,8922931-31,2,35.55
993731,4/5/2021,Apr-21,3403434,9001746-46,21030148,22,951737-37,2,35.55
993732,4/5/2021,Apr-21,3403434,9001746-46,21030148,23,951473-73,20,29.62
993733,4/5/2021,Apr-21,3403434,9001746-46,21030148,24,8209591-91,12,39.37
993734,4/5/2021,Apr-21,3403434,9001746-46,21030148,25,820958-58,12,39.37
993735,4/5/2021,Apr-21,3403434,9001746-46,21030148,26,929055-55,1,3.32
993736,4/5/2021,Apr-21,3403434,9001746-46,21030148,27,8803112-12,72,72.22
993737,4/5/2021,Apr-21,3403434,9001746-46,21030148,28,8803323-23,6,8.55
993738,4/5/2021,Apr-21,3403434,9001746-46,21030148,29,857600-00,12,30.26
993739,4/5/2021,Apr-21,3403434,9001746-46,21030148,30,857595-95,10,40.41
993740,4/5/2021,Apr-21,3403434,9001746-46,21030148,31,927866-66,5,29.25
993741,4/5/2021,Apr-21,3403434,9001746-46,21030148,32,9262711-11,40,51.29
993742,4/5/2021,Apr-21,3403434,9001746-46,21030148,33,9262751-51,20,33.1
993743,4/5/2021,Apr-21,3403434,9001746-46,21030148,34,944191-91,32,58.2
993744,4/5/2021,Apr-21,3403434,9001746-46,21030148,35,8209153-53,10,53.25
993745,4/5/2021,Apr-21,3403434,9001746-46,21030148,36,8209263-63,10,53.25
993746,4/5/2021,Apr-21,3403434,9001746-46,21030148,37,8209022-22,5,27.19
993747,4/5/2021,Apr-21,3403434,9001746-46,21030148,38,8209012-12,2,10.88
993748,4/5/2021,Apr-21,3403434,9001746-46,21030148,39,8418133-33,5,59.72
993749,4/5/2021,Apr-21,3403434,9001746-46,21030148,40,8418203-03,5,59.72
993750,4/5/2021,Apr-21,3403434,9001746-46,21030148,41,841841-41,10,84.75
993751,4/5/2021,Apr-21,3403434,9001746-46,21030148,42,841842-42,5,42.38
993752,4/5/2021,Apr-21,3403434,9001746-46,21030148,43,1199001724-24,12,19.24
993753,4/5/2021,Apr-21,3403434,9001746-46,21030148,44,9581711-11,2,12.23
993754,4/5/2021,Apr-21,3403434,9001746-46,21030148,45,9581691-91,2,12.23
993755,4/5/2021,Apr-21,3403434,9001746-46,21030148,46,9581681-81,2,12.23
993756,4/5/2021,Apr-21,3403434,9001746-46,21030148,47,9581701-01,15,91.69
993757,4/5/2021,Apr-21,3403434,9001746-46,21030148,48,9581501-01,12,25.31
993758,4/5/2021,Apr-21,3403434,9001746-46,21030148,49,9581661-61,6,25.31
993759,4/5/2021,Apr-21,3403434,9001746-46,21030148,50,9430311-11,2,13.97
993760,4/5/2021,Apr-21,3403434,9001746-46,21030148,51,9430301-01,2,13.97
993761,4/5/2021,Apr-21,3403434,9001746-46,21030148,52,9430291-91,2,13.97
